transaction_id,customer_id,merchant_id,transaction_time,amount,card_type,location,purchase_category,customer_age,is_fraudulent
1008,534652,2019,10/5/2023 4:02,13970.418,MasterCard,Jaipur,POS,47,0
632,527985,2069,12/8/2023 5:31,11447.478,Rupay,,POS,,0
1037,507826,2042,2/16/2024 8:33,10878.96,Visa,Kolkata,Digital,21,0
444,587570,2055,3/18/2024 14:34,10480.404,Visa,Hyderabad,,32,
1113,565356,2087,1/17/2024 23:27,9052.182,Visa,Surat,Digital,46,0
254,950908,2069,10/21/2023 9:12,784.509,Rupay,Hyderabad,,59,1
374,526115,2015,10/15/2023 22:42,3963.564,MasterCard,Chennai,,39,0
696,317980,2028,12/7/2023 2:56,13400.586,Visa,Pune,Digital,46,1
894,204778,2034,11/6/2023 6:00,,MasterCard,Surat,Digital,38,0
3,975001,2067,3/7/2024 18:27,7509.832,MasterCard,Hyderabad,POS,24,0
1058,413454,2064,3/28/2024 8:46,5547.38,Rupay,Ahmedabad,Digital,28,0
1078,397902,2030,1/1/2024 9:11,2756.49,Visa,Hyderabad,Digital,49,0
422,877296,2015,1/1/2024 6:35,6443.52,Visa,,POS,,0
703,129883,2021,2/12/2024 17:46,2083.444,MasterCard,Delhi,Digital,62,1
379,169048,2084,11/10/2023 18:04,3714.68,MasterCard,Delhi,POS,56,1
343,466853,2048,9/25/2023 12:58,5108.19,Visa,Ahmedabad,Digital,53,1
269,874415,2026,2/23/2024 13:19,3000.53,Rupay,,Digital,41,0
393,629505,2093,2/13/2024 2:39,8704.224,Visa,Hyderabad,Digital,54,1
795,499306,2010,12/12/2023 6:25,614.68,Visa,Chennai,Digital,56,0
1077,790232,2018,9/15/2023 21:22,88.01,MasterCard,Mumbai,Digital,61,0
914,212496,2019,11/15/2023 15:04,,Visa,Hyderabad,Digital,50,1
28,207435,2061,2/19/2024 22:21,7816.23,MasterCard,,Digital,37,0
377,335219,2022,12/10/2023 5:51,15790.824,Rupay,Surat,POS,53,0
93,370479,2024,11/19/2023 23:33,8072.235,Visa,Surat,POS,46,0
615,516545,2077,10/18/2023 4:42,12436.62,Visa,Chennai,POS,67,0
246,451009,2003,3/26/2024 18:17,432.34,,Bangalore,POS,,0
1167,309988,2042,12/24/2023 7:54,10737.474,Visa,Delhi,POS,59,0
853,890035,2079,10/27/2023 19:38,6633.759,Rupay,Hyderabad,Digital,63,0
400,105287,2030,2/8/2024 20:17,7458.946,MasterCard,Surat,,,
346,605826,2073,11/28/2023 9:15,6904.41,Visa,Delhi,Digital,30,1
834,345926,2066,2/13/2024 14:39,4157.424,,Ahmedabad,Digital,37,1
488,267128,2051,12/27/2023 2:07,16868.484,MasterCard,Delhi,Digital,67,1
923,428165,2099,11/11/2023 11:26,6909.133,MasterCard,Chennai,POS,37,0
651,865155,2067,10/30/2023 17:45,9386.13,Visa,Surat,Digital,31,0
240,759403,2008,3/19/2024 23:24,14183.442,MasterCard,Surat,Digital,59,1
618,890457,2011,12/6/2023 12:52,8561.448,Visa,Hyderabad,Digital,33,1
677,621787,2005,1/4/2024 4:53,14505.876,Visa,Delhi,Digital,23,1
407,438760,2036,12/21/2023 12:15,3375.67,Visa,Jaipur,Digital,58,0
991,789120,2075,1/11/2024 13:07,2823.66,MasterCard,Jaipur,POS,62,0
187,899885,2015,10/12/2023 19:11,1257.78,MasterCard,Jaipur,POS,24,0
534,376870,2066,3/20/2024 17:45,1857.713,Rupay,Kolkata,Digital,,0
291,547137,2050,2/6/2024 1:17,8788.7415,Visa,Delhi,Digital,41,1
614,839721,2001,10/19/2023 11:38,4967.41,Rupay,Kolkata,Digital,35,0
396,213581,2017,11/4/2023 15:26,6985.008,Visa,Hyderabad,POS,65,0
879,684947,2031,12/31/2023 16:21,356.389,MasterCard,Pune,Digital,24,0
515,334207,2081,9/3/2023 1:56,1294.755,MasterCard,Kolkata,Digital,49,0
540,108263,2078,12/16/2023 19:24,,MasterCard,Chennai,Digital,66,1
1154,548742,2004,11/7/2023 11:56,4954,Rupay,Delhi,Digital,39,1
62,108281,2054,3/18/2024 23:20,4166.85,MasterCard,Pune,Digital,19,0
967,189785,2064,12/31/2023 0:24,12634.1325,Rupay,Chennai,POS,18,
397,308078,2058,2/3/2024 17:43,6764.124,Visa,Mumbai,POS,,0
159,730031,2086,3/7/2024 10:28,1657.062,,Jaipur,Digital,,0
1001,587540,2048,2/16/2024 21:48,8349.74,MasterCard,Kolkata,Digital,26,0
494,684511,2062,3/13/2024 6:39,,Visa,,Digital,26,0
1151,713822,2025,2/2/2024 21:30,266.541,,Delhi,POS,38,0
171,638836,2086,10/21/2023 23:18,1982.448,Rupay,Pune,Digital,48,0
132,253438,2092,2/23/2024 11:13,2337.148,Visa,Hyderabad,Digital,61,0
612,938489,2081,11/17/2023 14:13,4619.69,Visa,Jaipur,POS,50,0
844,146818,2071,3/22/2024 0:27,6737.805,Visa,Bangalore,POS,33,
998,847758,2046,10/31/2023 19:16,3577.752,Visa,,Digital,35,0
931,674862,2057,12/17/2023 17:00,2053.06,MasterCard,Kolkata,Digital,44,0
1196,460104,2001,10/5/2023 15:05,8235.777,MasterCard,Surat,POS,,
1109,824903,2022,12/17/2023 13:42,6459.28,MasterCard,Delhi,Digital,19,
119,784722,2095,2/14/2024 15:03,4360.032,Rupay,Mumbai,POS,52,0
386,251508,2047,2/20/2024 16:02,8365.68,Visa,Delhi,POS,,0
322,954928,2072,11/25/2023 7:57,8318.937,MasterCard,Jaipur,POS,,1
1121,568012,2070,2/20/2024 17:17,4194.22,Rupay,Kolkata,POS,,1
943,588141,2093,10/24/2023 3:55,,,,Digital,52,1
1009,767632,2077,2/10/2024 20:13,7386.432,MasterCard,Jaipur,Digital,45,0
712,368948,2046,11/26/2023 12:35,683.23,Rupay,,Digital,46,
141,552276,2065,3/27/2024 23:25,5546.808,Rupay,Jaipur,POS,67,0
562,943017,2076,11/30/2023 6:33,5797.05,,Hyderabad,Digital,26,0
1104,199116,2018,9/23/2023 19:32,10461.209,Rupay,Pune,POS,20,1
439,532087,2061,9/14/2023 18:09,5204.88,Visa,Hyderabad,POS,42,1
672,314754,2075,12/7/2023 22:10,2836.37,MasterCard,Chennai,POS,51,0
211,975096,2046,9/7/2023 3:04,7259.055,,Ahmedabad,,39,1
714,121210,2058,3/28/2024 9:47,7211.808,Visa,Chennai,Digital,65,0
650,430071,2099,2/5/2024 10:16,7203.867,Visa,,Digital,52,1
489,190650,2003,11/23/2023 0:18,940.4505,Visa,Hyderabad,POS,29,0
352,359268,2079,9/24/2023 13:14,157.135,MasterCard,Delhi,POS,42,0
2,447448,2046,3/30/2024 16:18,2222.928,MasterCard,Surat,POS,62,0
235,175971,2086,9/1/2023 17:41,4770.048,MasterCard,Jaipur,,45,1
798,618933,2087,2/1/2024 5:07,9086.64,MasterCard,Jaipur,Digital,22,
1167,309988,2042,12/24/2023 7:54,10737.474,Visa,Delhi,POS,59,0
743,973375,2007,1/20/2024 6:51,,Rupay,Kolkata,POS,26,
770,425146,2059,2/26/2024 22:10,,Visa,Chennai,POS,38,1
818,188928,2076,3/6/2024 13:52,6145.11,MasterCard,Jaipur,Digital,30,0
863,955258,2074,2/15/2024 2:48,454.815,Rupay,Jaipur,,67,0
680,254743,2050,1/27/2024 18:46,7280.38,,Hyderabad,POS,36,
924,835429,2065,10/25/2023 19:43,,MasterCard,Bangalore,POS,42,0
948,679206,2077,9/24/2023 4:24,16997.796,Visa,Chennai,POS,53,0
1001,587540,2048,2/16/2024 21:48,8349.74,MasterCard,Kolkata,Digital,26,0
461,860573,2024,2/4/2024 11:28,6586.7,Rupay,Hyderabad,Digital,59,1
632,527985,2069,12/8/2023 5:31,11447.478,Rupay,,POS,,0
85,336634,2033,1/23/2024 2:34,,,Delhi,Digital,51,1
98,159139,2032,9/27/2023 18:03,7999.044,MasterCard,Ahmedabad,Digital,46,0
659,255757,2064,3/16/2024 17:47,6751.656,Rupay,Delhi,Digital,42,0
431,978640,2012,9/10/2023 12:07,6488.141,Visa,Jaipur,Digital,,1
1056,421750,2046,3/23/2024 20:42,9057.642,Visa,Bangalore,Digital,26,0
939,243635,2098,2/6/2024 22:39,7235.33,MasterCard,Chennai,Digital,52,
831,313503,2048,10/17/2023 17:47,533.72,Rupay,Pune,Digital,30,1
913,200781,2091,1/9/2024 7:57,,Rupay,Surat,Digital,,0
217,910349,2086,12/22/2023 17:48,2629.512,MasterCard,Hyderabad,Digital,33,0
76,808569,2062,1/2/2024 16:56,8806.79,Rupay,Mumbai,POS,44,0
620,518988,2065,2/1/2024 0:38,1577.01,Rupay,Bangalore,POS,56,0
1070,423296,2090,10/29/2023 5:19,84.711,Visa,,Digital,60,1
214,159754,2010,1/23/2024 20:14,7614.88,Visa,Mumbai,,58,
172,189802,2058,12/7/2023 21:28,7068.842,Visa,Mumbai,Digital,30,0
369,475663,2025,1/27/2024 19:42,401.35,MasterCard,Kolkata,Digital,35,0
634,475349,2029,9/26/2023 1:54,11183.6505,Visa,Ahmedabad,Digital,41,0
654,943925,2016,1/19/2024 16:22,8684.555,MasterCard,Kolkata,POS,40,1
904,289328,2093,1/24/2024 14:42,5437.01,Visa,Chennai,Digital,56,1
1007,574822,2060,10/2/2023 6:04,9207.42,Rupay,Jaipur,Digital,36,0
763,643609,2070,2/3/2024 11:56,456.918,Visa,Hyderabad,Digital,19,1
910,787964,2019,11/30/2023 7:57,4432.39,Visa,Mumbai,Digital,56,0
195,913089,2047,11/19/2023 3:43,9257.145,Rupay,Kolkata,Digital,63,0
956,168006,2013,2/12/2024 1:21,4340.325,Rupay,Pune,Digital,37,0
631,598064,2034,1/25/2024 10:44,10771.299,Rupay,Ahmedabad,POS,67,1
217,910349,2086,12/22/2023 17:48,2629.512,MasterCard,Hyderabad,Digital,33,0
272,685850,2005,3/22/2024 12:46,,Rupay,Surat,POS,18,0
587,894734,2047,3/4/2024 4:31,7615.215,MasterCard,Chennai,Digital,,1
494,684511,2062,3/13/2024 6:39,,Visa,,Digital,26,0
947,423284,2013,12/31/2023 23:15,,Rupay,,Digital,60,0
744,417319,2078,1/9/2024 6:13,6995.274,MasterCard,Mumbai,Digital,55,0
754,341341,2023,1/29/2024 17:02,4846.31,MasterCard,Hyderabad,Digital,45,0
176,622438,2050,9/4/2023 11:03,1562.65,MasterCard,Mumbai,Digital,19,0
327,155159,2088,11/25/2023 6:00,6578.81,,Kolkata,Digital,,1
915,995324,2059,9/5/2023 2:10,6223.248,Visa,Hyderabad,Digital,49,0
335,584505,2043,12/23/2023 16:30,7273.5,Rupay,Jaipur,Digital,32,
1060,744219,2089,12/16/2023 2:41,2648.916,Rupay,Chennai,Digital,29,0
822,910438,2025,1/13/2024 15:46,,Rupay,Surat,Digital,42,0
535,607294,2024,12/10/2023 13:04,3335.64,Visa,Chennai,POS,23,0
398,551170,2016,10/4/2023 2:29,8442.855,Visa,Surat,Digital,31,1
177,490672,2096,10/16/2023 2:08,990.645,Visa,Ahmedabad,Digital,44,1
1174,617607,2035,2/1/2024 8:47,224.65,Rupay,Surat,Digital,50,0
776,743593,2010,10/29/2023 22:40,5608.625,Visa,,Digital,19,
128,882252,2029,12/9/2023 23:39,15176.6175,Visa,Mumbai,POS,20,0
846,318387,2091,12/20/2023 13:31,9056.41,Rupay,Bangalore,Digital,69,0
1068,492573,2046,9/10/2023 17:37,,Rupay,Mumbai,Digital,38,0
455,630274,2013,9/3/2023 4:49,12059.2065,MasterCard,Delhi,Digital,20,
218,682781,2011,11/23/2023 6:11,,MasterCard,Jaipur,POS,55,0
519,821465,2002,2/17/2024 8:35,11351.64,Rupay,Delhi,POS,22,1
438,340989,2028,3/14/2024 15:50,3320.46,MasterCard,Pune,POS,31,1
910,787964,2019,11/30/2023 7:57,4432.39,Visa,Mumbai,Digital,56,0
512,996246,2060,12/12/2023 1:31,1084.95,Rupay,Hyderabad,Digital,61,0
1130,202994,2095,10/1/2023 18:26,6097.13,MasterCard,Ahmedabad,Digital,35,0
951,285805,2068,12/10/2023 7:08,9810.82,,Surat,Digital,,0
90,531947,2050,11/22/2023 8:01,1794.26,Rupay,Hyderabad,Digital,48,0
819,579992,2029,1/2/2024 17:49,10491.96,,Hyderabad,Digital,36,0
419,121982,2012,1/14/2024 20:27,8843.82,,Delhi,Digital,22,0
1000,751683,2036,11/2/2023 15:26,7391.8,Rupay,Kolkata,Digital,43,0
295,523952,2028,3/17/2024 17:18,2963.58,MasterCard,Mumbai,Digital,45,0
1191,420012,2007,9/7/2023 11:51,3064.01,Rupay,Pune,Digital,67,1
847,938201,2061,11/26/2023 4:45,,MasterCard,Surat,Digital,29,1
1172,633382,2014,12/13/2023 10:40,1246.06,Rupay,Jaipur,POS,53,1
327,155159,2088,11/25/2023 6:00,6578.81,,Kolkata,Digital,,1
283,325373,2084,12/15/2023 10:46,7703.77,Rupay,Delhi,Digital,28,1
237,635197,2080,11/12/2023 11:28,7860.91,MasterCard,Surat,Digital,40,0
986,733154,2000,2/3/2024 4:36,10411.05,MasterCard,Surat,Digital,31,0
1102,391757,2097,2/2/2024 6:39,9662.17,Rupay,Chennai,POS,39,0
159,730031,2086,3/7/2024 10:28,1657.062,,Jaipur,Digital,,0
616,741542,2076,2/23/2024 17:53,3385.32,Visa,Surat,POS,47,0
32,470802,2059,3/15/2024 19:46,7361.332,MasterCard,Hyderabad,Digital,46,1
596,796756,2026,12/16/2023 19:34,1997.064,MasterCard,Delhi,Digital,,1
172,189802,2058,12/7/2023 21:28,7068.842,Visa,Mumbai,Digital,30,0
1153,578518,2011,1/22/2024 8:38,4998.888,Visa,Mumbai,Digital,28,1
52,202454,2045,10/17/2023 14:50,6966.69,MasterCard,Ahmedabad,POS,65,1
424,163512,2065,11/2/2023 2:15,9569.94,Rupay,Mumbai,Digital,60,0
973,574839,2022,2/28/2024 1:57,7292.241,MasterCard,Surat,POS,32,0
524,420631,2072,2/4/2024 3:15,,Rupay,Pune,POS,42,0
141,552276,2065,3/27/2024 23:25,5546.808,Rupay,Jaipur,POS,67,0
346,605826,2073,11/28/2023 9:15,6904.41,Visa,Delhi,Digital,30,1
672,314754,2075,12/7/2023 22:10,2836.37,MasterCard,Chennai,POS,51,0
922,761015,2097,11/20/2023 4:17,6702.36,MasterCard,Kolkata,Digital,51,0
483,653287,2061,1/18/2024 9:56,9903.674,Rupay,Pune,Digital,59,1
439,532087,2061,9/14/2023 18:09,5204.88,Visa,Hyderabad,POS,42,1
533,721021,2008,11/5/2023 13:50,2885.608,,Mumbai,POS,43,
1131,940740,2034,3/3/2024 2:52,4482.375,MasterCard,Chennai,POS,41,1
341,632037,2043,10/28/2023 10:59,5445.26,MasterCard,Kolkata,Digital,37,
280,556350,2044,10/15/2023 16:42,867.61,Visa,,POS,64,1
116,150397,2048,1/17/2024 4:33,737.64,MasterCard,Hyderabad,POS,35,0
56,256626,2053,9/19/2023 9:04,,Visa,Chennai,POS,50,1
806,106398,2053,2/1/2024 10:19,9029.064,MasterCard,,POS,67,1
771,289476,2062,3/25/2024 0:28,6600.495,Rupay,Jaipur,Digital,28,1
237,635197,2080,11/12/2023 11:28,7860.91,MasterCard,Surat,Digital,40,0
419,121982,2012,1/14/2024 20:27,8843.82,,Delhi,Digital,22,0
1196,460104,2001,10/5/2023 15:05,8235.777,MasterCard,Surat,POS,,
1002,388176,2043,1/11/2024 9:04,7417.74,Visa,Ahmedabad,Digital,52,0
475,483215,2042,1/8/2024 5:58,7351.995,MasterCard,Kolkata,Digital,61,1
701,805007,2077,3/14/2024 17:41,5952.55,Visa,Pune,Digital,19,1
630,585823,2087,3/17/2024 12:19,4739.31,,Hyderabad,Digital,63,1
792,776318,2032,1/13/2024 21:12,9865.104,MasterCard,Ahmedabad,Digital,44,0
629,194843,2063,2/10/2024 0:29,12633.6,Visa,Surat,,23,0
1166,565392,2045,3/5/2024 22:38,5236.9,MasterCard,Hyderabad,,25,0
447,210343,2024,1/23/2024 0:15,12054.45,Visa,Delhi,POS,35,1
52,202454,2045,10/17/2023 14:50,6966.69,MasterCard,Ahmedabad,POS,65,1
190,807678,2053,3/7/2024 8:38,6937.01,,Ahmedabad,,25,1
705,464821,2026,11/22/2023 10:27,2676.443,Rupay,Mumbai,Digital,65,
24,972563,2045,2/28/2024 13:35,10087.944,MasterCard,Jaipur,Digital,23,0
626,820628,2094,10/18/2023 4:25,9793.38,Rupay,Mumbai,Digital,55,1
1026,239251,2052,1/1/2024 22:18,7955.43,MasterCard,Chennai,Digital,54,1
873,593260,2099,2/11/2024 16:53,2218.03,,Ahmedabad,Digital,58,1
836,140241,2008,10/6/2023 11:39,,Visa,Chennai,,22,1
1157,334796,2036,11/29/2023 0:09,8957.34,Visa,Kolkata,Digital,69,0
9,401388,2035,1/9/2024 0:43,3904.2,Visa,Kolkata,Digital,37,0
365,359297,2088,12/11/2023 6:55,,MasterCard,Mumbai,POS,53,0
867,593989,2011,12/31/2023 11:27,839.883,Rupay,Bangalore,Digital,32,0
121,311504,2093,2/6/2024 6:39,,,Pune,,45,0
453,859858,2002,12/16/2023 19:05,4989.79,MasterCard,Ahmedabad,Digital,28,0
354,172737,2082,1/7/2024 10:48,8733.948,Visa,Delhi,Digital,36,1
372,893855,2031,1/20/2024 12:00,11499.396,Visa,Mumbai,Digital,58,0
613,287626,2099,9/3/2023 18:12,4332.108,MasterCard,Mumbai,Digital,60,0
115,772289,2060,10/2/2023 8:45,7102.01,Rupay,Pune,Digital,64,0
925,308283,2078,9/10/2023 18:00,4452.47,Visa,Hyderabad,Digital,21,0
547,421487,2087,9/15/2023 15:24,768.669,Rupay,Hyderabad,Digital,35,1
468,229566,2048,1/14/2024 0:26,14960.9295,MasterCard,Jaipur,POS,,0
305,765372,2097,10/21/2023 5:20,3427.395,Visa,Surat,POS,51,0
266,617700,2086,11/19/2023 17:24,9567.19,Rupay,Bangalore,POS,54,0
672,314754,2075,12/7/2023 22:10,2836.37,MasterCard,Chennai,POS,51,0
1008,534652,2019,10/5/2023 4:02,13970.418,MasterCard,Jaipur,POS,47,0
749,365062,2002,2/19/2024 2:30,,Visa,Pune,POS,44,0
203,701914,2018,2/16/2024 0:56,2979.735,MasterCard,Ahmedabad,Digital,43,
282,974385,2025,11/14/2023 20:21,3587.616,Visa,Mumbai,Digital,63,0
1099,877882,2030,3/5/2024 17:17,1711.18,MasterCard,Surat,POS,48,0
136,487524,2018,2/7/2024 20:21,4220.92,,Hyderabad,,19,0
857,902844,2021,3/20/2024 9:48,1710.26,Visa,Chennai,Digital,64,1
830,111928,2043,2/13/2024 6:02,6951.768,Visa,Surat,Digital,56,
631,598064,2034,1/25/2024 10:44,10771.299,Rupay,Ahmedabad,POS,67,1
1053,984777,2095,1/11/2024 13:27,,MasterCard,Hyderabad,POS,31,0
689,216349,2003,3/10/2024 7:45,2456.84,MasterCard,Mumbai,POS,28,
479,287850,2062,11/27/2023 12:31,1579.039,Visa,Bangalore,POS,22,0
112,893893,2085,12/21/2023 11:02,1320.75,Visa,Pune,Digital,44,
248,382504,2057,12/14/2023 22:31,5105.87,MasterCard,Hyderabad,POS,42,1
523,585275,2088,3/13/2024 7:18,4147.07,MasterCard,Kolkata,POS,,0
405,899383,2097,10/5/2023 16:06,,Rupay,Ahmedabad,Digital,19,1
212,715145,2068,10/5/2023 11:12,240.96,Rupay,Ahmedabad,Digital,24,1
431,978640,2012,9/10/2023 12:07,6488.141,Visa,Jaipur,Digital,,1
1172,633382,2014,12/13/2023 10:40,1246.06,Rupay,Jaipur,POS,53,1
511,295481,2019,11/19/2023 1:52,,MasterCard,Chennai,Digital,48,1
135,426842,2039,3/1/2024 14:19,8183.62,Visa,Surat,POS,26,1
129,704382,2028,10/6/2023 13:55,5993.748,MasterCard,Pune,Digital,68,
84,800196,2090,10/14/2023 23:36,10079.91,MasterCard,Pune,Digital,45,0
379,169048,2084,11/10/2023 18:04,3714.68,MasterCard,Delhi,POS,56,1
750,570606,2092,11/15/2023 3:05,2164.86,Rupay,Surat,Digital,59,0
578,196099,2005,11/6/2023 12:00,,Visa,Bangalore,POS,44,1
771,289476,2062,3/25/2024 0:28,6600.495,Rupay,Jaipur,Digital,28,1
875,753250,2007,2/5/2024 1:33,6850.98,Rupay,Ahmedabad,Digital,41,0
432,201828,2017,1/10/2024 21:45,1885.54,Visa,Surat,POS,53,0
743,973375,2007,1/20/2024 6:51,,Rupay,Kolkata,POS,26,
282,974385,2025,11/14/2023 20:21,3587.616,Visa,Mumbai,Digital,63,0
901,207663,2006,11/22/2023 5:39,6476.811,Rupay,Delhi,Digital,37,1
773,821848,2001,10/1/2023 1:27,10213.1865,,Pune,Digital,52,0
447,210343,2024,1/23/2024 0:15,12054.45,Visa,Delhi,POS,35,1
880,314838,2050,11/28/2023 12:11,5587.208,Rupay,Ahmedabad,Digital,21,0
711,327407,2020,2/22/2024 5:54,7857.57,Visa,Delhi,POS,63,0
973,574839,2022,2/28/2024 1:57,7292.241,MasterCard,Surat,POS,32,0
1141,155854,2008,9/26/2023 20:04,2909.73,MasterCard,Pune,POS,,0
741,250694,2092,1/24/2024 7:14,6026.48,,Jaipur,Digital,43,1
156,383598,2082,2/27/2024 0:41,2684.46,Visa,Kolkata,Digital,62,0
799,626067,2040,1/7/2024 7:26,7569.727,,Jaipur,,69,1
1081,522432,2052,11/12/2023 4:42,1595.745,,Jaipur,POS,30,0
1197,508874,2048,3/13/2024 3:15,7146.615,MasterCard,Pune,POS,65,0
1113,565356,2087,1/17/2024 23:27,9052.182,Visa,Surat,Digital,46,0
878,834706,2054,1/9/2024 19:44,4881.62,Visa,Kolkata,Digital,35,1
748,767216,2070,11/4/2023 11:37,4751.31,Rupay,Mumbai,Digital,38,0
468,229566,2048,1/14/2024 0:26,14960.9295,MasterCard,Jaipur,POS,,0
2,447448,2046,3/30/2024 16:18,2222.928,MasterCard,Surat,POS,62,0
1073,700540,2045,2/2/2024 5:11,4196.835,Visa,Kolkata,Digital,65,0
951,285805,2068,12/10/2023 7:08,9810.82,,Surat,Digital,,0
1142,548765,2002,3/29/2024 10:33,,MasterCard,Chennai,Digital,18,0
536,493765,2097,3/8/2024 3:16,11369.52,Rupay,Surat,POS,60,0
1011,224439,2072,2/7/2024 1:39,8088.135,MasterCard,Jaipur,Digital,60,0
327,155159,2088,11/25/2023 6:00,6578.81,,Kolkata,Digital,,1
664,703606,2013,1/11/2024 16:03,5489.15,Rupay,Mumbai,Digital,26,0
171,638836,2086,10/21/2023 23:18,1982.448,Rupay,Pune,Digital,48,0
283,325373,2084,12/15/2023 10:46,7703.77,Rupay,Delhi,Digital,28,1
548,350280,2078,1/24/2024 5:30,,Rupay,Pune,Digital,38,1
370,262577,2025,3/17/2024 1:06,11205.075,MasterCard,Pune,Digital,67,0
351,673149,2061,11/5/2023 19:01,5571,Rupay,Hyderabad,Digital,53,
1139,443880,2065,1/24/2024 7:40,2438.628,MasterCard,Jaipur,Digital,28,0
878,834706,2054,1/9/2024 19:44,4881.62,Visa,Kolkata,Digital,35,1
787,712282,2037,1/1/2024 7:38,7154.62,Rupay,Surat,Digital,,1
798,618933,2087,2/1/2024 5:07,9086.64,MasterCard,Jaipur,Digital,22,
331,733695,2024,3/31/2024 23:42,15472.0665,Rupay,Bangalore,Digital,43,0
415,554435,2003,10/27/2023 19:19,4368.49,Visa,Kolkata,Digital,24,1
808,294753,2091,9/7/2023 14:51,932.569,Rupay,Bangalore,POS,19,0
875,753250,2007,2/5/2024 1:33,6850.98,Rupay,Ahmedabad,Digital,41,0
1178,568913,2067,1/20/2024 10:07,4216.26,Visa,Mumbai,Digital,25,
880,314838,2050,11/28/2023 12:11,5587.208,Rupay,Ahmedabad,Digital,21,0
950,319698,2036,10/1/2023 5:03,7678.473,Rupay,Surat,Digital,34,1
317,474513,2061,9/9/2023 1:26,12253.005,,Pune,Digital,28,0
1116,611875,2088,3/17/2024 11:56,2128.38,Rupay,,Digital,24,0
418,764795,2024,9/27/2023 10:04,6002.34,MasterCard,Mumbai,Digital,52,0
1108,162211,2012,12/27/2023 11:27,7829.15,Visa,Chennai,POS,62,0
270,306084,2056,3/23/2024 8:28,3529.55,Visa,Hyderabad,Digital,65,0
790,172300,2044,10/12/2023 6:25,8246.71,MasterCard,Kolkata,POS,57,0
1183,292938,2033,9/29/2023 23:42,17537.814,MasterCard,Surat,Digital,51,0
686,404915,2045,2/15/2024 0:47,10577.52,,Bangalore,Digital,29,0
1130,202994,2095,10/1/2023 18:26,6097.13,MasterCard,Ahmedabad,Digital,35,0
979,155907,2013,9/29/2023 18:04,6154.56,Visa,Surat,Digital,48,1
711,327407,2020,2/22/2024 5:54,7857.57,Visa,Delhi,POS,63,0
1042,927786,2083,3/21/2024 3:57,14686.29,MasterCard,Kolkata,POS,43,1
975,146860,2030,10/19/2023 19:01,10723.5,MasterCard,Surat,Digital,24,0
554,980115,2017,12/28/2023 5:11,14813.874,Rupay,Surat,Digital,39,1
447,210343,2024,1/23/2024 0:15,12054.45,Visa,Delhi,POS,35,1
613,287626,2099,9/3/2023 18:12,4332.108,MasterCard,Mumbai,Digital,60,0
803,450896,2031,10/31/2023 5:29,6141.432,MasterCard,Ahmedabad,Digital,37,1
956,168006,2013,2/12/2024 1:21,4340.325,Rupay,Pune,Digital,37,0
532,139326,2028,2/11/2024 5:36,3696.426,Rupay,Delhi,POS,20,0
920,139864,2095,1/5/2024 9:10,6990.78,MasterCard,Chennai,Digital,52,1
829,951486,2097,9/25/2023 23:35,7328.55,Visa,Hyderabad,POS,39,0
147,917225,2003,1/27/2024 21:04,9757.32,Visa,Delhi,Digital,23,0
266,617700,2086,11/19/2023 17:24,9567.19,Rupay,Bangalore,POS,54,0
152,799456,2002,1/29/2024 5:41,13847.145,Visa,Surat,Digital,22,0
41,100184,2030,12/8/2023 21:01,1002.36,Visa,Surat,Digital,22,0
333,173749,2034,11/13/2023 20:38,2027.892,,Mumbai,Digital,54,1
1122,216293,2014,10/7/2023 2:38,12346.035,Visa,Surat,POS,34,0
336,361618,2050,3/30/2024 0:15,14736.528,,,Digital,19,0
100,703242,2028,3/14/2024 21:41,10202.962,Rupay,Bangalore,Digital,28,0
673,139879,2006,3/10/2024 3:05,12885.75,Rupay,Ahmedabad,Digital,52,1
455,630274,2013,9/3/2023 4:49,12059.2065,MasterCard,Delhi,Digital,20,
1070,423296,2090,10/29/2023 5:19,84.711,Visa,,Digital,60,1
274,550895,2039,11/15/2023 6:51,2138.868,Rupay,Mumbai,POS,34,0
892,352175,2027,9/17/2023 7:16,1205.58,Rupay,Surat,POS,50,1
391,800613,2081,3/24/2024 11:38,975.26,Visa,Mumbai,POS,31,0
1000,751683,2036,11/2/2023 15:26,7391.8,Rupay,Kolkata,Digital,43,0
1043,556278,2022,2/16/2024 1:02,,MasterCard,Mumbai,Digital,68,
1055,137693,2085,9/3/2023 18:50,7869.213,Visa,Delhi,POS,52,1
760,410015,2024,3/5/2024 2:03,157.17,MasterCard,Ahmedabad,POS,29,
1038,668076,2049,2/8/2024 0:02,4873.32,MasterCard,Pune,POS,39,1
247,850657,2025,12/21/2023 6:15,9924.783,MasterCard,Jaipur,Digital,19,1
1144,602150,2025,9/11/2023 21:25,1159.55,Visa,Hyderabad,Digital,61,0
529,692974,2055,10/1/2023 23:45,6929.16,,Chennai,Digital,23,1
816,531198,2096,2/15/2024 7:07,7017.076,MasterCard,Pune,Digital,68,0
1122,216293,2014,10/7/2023 2:38,12346.035,Visa,Surat,POS,34,0
257,251086,2041,3/22/2024 6:16,7387.47,Rupay,Jaipur,POS,20,0
1090,323240,2062,2/23/2024 0:32,5706.465,MasterCard,Bangalore,Digital,54,1
230,169917,2023,1/3/2024 7:13,1697.278,Rupay,Chennai,Digital,46,1
198,702484,2073,2/19/2024 14:30,6352.872,Rupay,Delhi,POS,46,0
